Liquid Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,8.0%,39.406,9515.947,97.550,0.943
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,7.0%,37.786,8351.040,91.384,0.949

Vapor Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,13.0%,58.005,19071.689,138.100,0.562
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,50.0%,153.574,59894.491,244.734,-2.177

Supercritical Phase - RandomForest
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,48.0%,25.350,2314.107,48.105,0.998
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,3.0%,24.182,1399.375,37.408,0.999

