Liquid Phase - BaggingRegressorRidge
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,22.0%,100.449,23956.253,154.778,0.857
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,21.0%,102.134,25181.846,158.688,0.846

Vapor Phase - BaggingRegressorRidge
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,36.0%,155.162,34527.904,185.817,0.207
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,53.0%,174.455,41442.147,203.573,-1.198

Supercritical Phase - BaggingRegressorRidge
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,86.0%,234.721,94461.495,307.346,0.907
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,33.0%,231.798,92618.701,304.333,0.908

