 ======== AdaboostLassoCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,69.0%,0.004,0.000,0.006,-0.053
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,69.0%,0.004,0.000,0.006,-0.053

 ======== AdaboostLassoCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,67.0%,0.004,0.000,0.006,-0.007
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,67.0%,0.004,0.000,0.006,-0.007

 ======== AdaboostRidgeCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,57.0%,0.003,0.000,0.005,0.339
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,57.0%,0.003,0.000,0.005,0.340

 ======== AdaboostRidgeCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,52.0%,0.003,0.000,0.005,0.406
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,52.0%,0.003,0.000,0.005,0.407

 ======== BaggingRegressorLassoCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,66.0%,0.004,0.000,0.006,-0.051
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,66.0%,0.004,0.000,0.006,-0.052

 ======== BaggingRegressorLassoCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,64.0%,0.004,0.000,0.006,-0.004
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,63.0%,0.004,0.000,0.006,-0.004

 ======== BaggingRegressorRidgeCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,56.0%,0.003,0.000,0.005,0.340
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,55.0%,0.003,0.000,0.005,0.340

 ======== BaggingRegressorRidgeCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,49.0%,0.003,0.000,0.005,0.409
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,49.0%,0.003,0.000,0.005,0.410

 ======== DecisionTreeCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,14.0%,0.001,0.000,0.003,0.673
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,14.0%,0.001,0.000,0.003,0.689

 ======== DecisionTreeCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,8.0%,0.001,0.000,0.001,0.945
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,7.0%,0.001,0.000,0.001,0.959

 ======== ExtraTreesRegressorCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,10.0%,0.001,0.000,0.002,0.859
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,9.0%,0.001,0.000,0.002,0.876

 ======== ExtraTreesRegressorCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,4.0%,0.000,0.000,0.001,0.971
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,3.0%,0.000,0.000,0.001,0.988

 ======== GradientBoostingCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,8.0%,0.001,0.000,0.001,0.962
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,7.0%,0.001,0.000,0.001,0.979

 ======== GradientBoostingCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,5.0%,0.000,0.000,0.001,0.973
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,4.0%,0.000,0.000,0.001,0.990

 ======== NeuralNetworkCV10 ========
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,82.0%,0.005,0.000,0.008,-0.654
Exp x NIST,1.0%,0.000,0.000,0.001,0.983
NIST x Model,82.0%,0.005,0.000,0.008,-0.649

 ======== NeuralNetworkCVLOO ========
Comparison,MAPE,MAE,MSE,RMSE,R2
