Liquid Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,8.0%,35.365,8888.332,94.278,0.947
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,7.0%,34.951,8154.814,90.304,0.950

Vapor Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,17.0%,72.088,19882.530,141.005,0.543
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,50.0%,155.336,55741.237,236.096,-1.957

Supercritical Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,47.0%,19.585,1647.562,40.590,0.998
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,2.0%,17.738,710.822,26.661,0.999

