# Temperature (K)	Pressure (MPa)	Experimental(uPas)	NIST(uPas)	Model(uPas)
5.938400000000000318e+02	3.400000000000000244e-01	1.923900000000000077e+01	1.926689999999999969e+01	1.811942481994628906e+01
6.230499999999999545e+02	3.400000000000000244e-01	1.993400000000000105e+01	1.996020000000000039e+01	1.796072769165039062e+01
2.904100000000000250e+02	3.400000000000000244e-01	1.083300000000000018e+01	1.085650000000000048e+01	1.117882442474365234e+01
2.107599999999999909e+02	0.000000000000000000e+00	8.080000000000000071e+00	8.075350000000000250e+00	9.411591529846191406e+00
2.258100000000000023e+02	0.000000000000000000e+00	8.621999999999999886e+00	8.613369999999999749e+00	9.268005371093750000e+00
2.482500000000000000e+02	0.000000000000000000e+00	9.407999999999999474e+00	9.397270000000000678e+00	9.549306869506835938e+00
2.731600000000000250e+02	0.000000000000000000e+00	1.025399999999999956e+01	1.024189999999999934e+01	1.040694046020507812e+01
2.981399999999999864e+02	0.000000000000000000e+00	1.107499999999999929e+01	1.106259999999999977e+01	1.070322990417480469e+01
2.981499999999999773e+02	0.000000000000000000e+00	1.107300000000000040e+01	1.106290000000000084e+01	1.070338726043701172e+01
2.981499999999999773e+02	0.000000000000000000e+00	1.107499999999999929e+01	1.106290000000000084e+01	1.070326900482177734e+01
3.132200000000000273e+02	0.000000000000000000e+00	1.155700000000000038e+01	1.154579999999999984e+01	1.123329162597656250e+01
3.315500000000000114e+02	0.000000000000000000e+00	1.213199999999999967e+01	1.212139999999999951e+01	1.158104324340820312e+01
3.525699999999999932e+02	0.000000000000000000e+00	1.277500000000000036e+01	1.276600000000000001e+01	1.219727611541748047e+01
3.711899999999999977e+02	0.000000000000000000e+00	1.332900000000000063e+01	1.332399999999999984e+01	1.254959678649902344e+01
3.915400000000000205e+02	0.000000000000000000e+00	1.392300000000000004e+01	1.392050000000000054e+01	1.283674430847167969e+01
3.915500000000000114e+02	0.000000000000000000e+00	1.392300000000000004e+01	1.392079999999999984e+01	1.322099304199218750e+01
2.107599999999999909e+02	1.000000000000000056e-01	8.067000000000000171e+00	8.088309999999999889e+00	1.244460105895996094e+01
2.258100000000000023e+02	1.000000000000000056e-01	8.608999999999999986e+00	8.626689999999999969e+00	1.240398025512695312e+01
2.482500000000000000e+02	1.000000000000000056e-01	9.394999999999999574e+00	9.410709999999999908e+00	1.277994632720947266e+01
2.731600000000000250e+02	1.000000000000000056e-01	1.024200000000000088e+01	1.025510000000000055e+01	1.325225162506103516e+01
2.981399999999999864e+02	1.000000000000000056e-01	1.106400000000000006e+01	1.107549999999999990e+01	1.364955043792724609e+01
2.981499999999999773e+02	1.000000000000000056e-01	1.106099999999999994e+01	1.107579999999999920e+01	1.366780090332031250e+01
2.981499999999999773e+02	1.000000000000000056e-01	1.106400000000000006e+01	1.107579999999999920e+01	1.366771221160888672e+01
3.132200000000000273e+02	1.000000000000000056e-01	1.154599999999999937e+01	1.155840000000000067e+01	1.415811634063720703e+01
3.315500000000000114e+02	1.000000000000000056e-01	1.212100000000000044e+01	1.213359999999999950e+01	1.475219058990478516e+01
3.525699999999999932e+02	1.000000000000000056e-01	1.276399999999999935e+01	1.277779999999999916e+01	1.541131019592285156e+01
3.711899999999999977e+02	1.000000000000000056e-01	1.331900000000000084e+01	1.333539999999999992e+01	1.565867805480957031e+01
3.915400000000000205e+02	1.000000000000000056e-01	1.391399999999999970e+01	1.393159999999999954e+01	1.605134010314941406e+01
3.915500000000000114e+02	1.000000000000000056e-01	1.391399999999999970e+01	1.393190000000000062e+01	1.649949836730957031e+01
2.600000000000000000e+02	1.000000000000000056e-01	9.814999999999999503e+00	9.812369999999999592e+00	1.284430980682373047e+01
2.600000000000000000e+02	2.000000000000000111e-01	9.836000000000000298e+00	9.826060000000000016e+00	1.042109107971191406e+01
2.600000000000000000e+02	2.999999999999999889e-01	9.851000000000000867e+00	9.840099999999999625e+00	1.062001609802246094e+01
2.600000000000000000e+02	4.000000000000000222e-01	9.865000000000000213e+00	9.854469999999999175e+00	1.012283897399902344e+01
2.600000000000000000e+02	5.000000000000000000e-01	9.878999999999999559e+00	9.869180000000000064e+00	9.648877143859863281e+00
2.600000000000000000e+02	5.999999999999999778e-01	9.896000000000000796e+00	9.884249999999999758e+00	1.255021476745605469e+01
2.600000000000000000e+02	6.999999999999999556e-01	9.906000000000000583e+00	9.899660000000000792e+00	1.130971145629882812e+01
2.600000000000000000e+02	8.000000000000000444e-01	9.923999999999999488e+00	9.915440000000000254e+00	1.011815166473388672e+01
2.600000000000000000e+02	9.000000000000000222e-01	9.939000000000000057e+00	9.931580000000000297e+00	9.795279502868652344e+00
2.600000000000000000e+02	1.000000000000000000e+00	9.954000000000000625e+00	9.948090000000000543e+00	9.794891357421875000e+00
2.600000000000000000e+02	1.250000000000000000e+00	1.000000000000000000e+01	9.990999999999999659e+00	1.014398765563964844e+01
2.600000000000000000e+02	1.500000000000000000e+00	1.004199999999999982e+01	1.003630000000000067e+01	1.006007957458496094e+01
2.600000000000000000e+02	1.750000000000000000e+00	1.008799999999999919e+01	1.008419999999999916e+01	1.005864143371582031e+01
2.600000000000000000e+02	2.000000000000000000e+00	1.013499999999999979e+01	1.013460000000000072e+01	1.003945732116699219e+01
2.600000000000000000e+02	2.259999999999999787e+00	1.019599999999999973e+01	1.018989999999999974e+01	1.074219322204589844e+01
2.600000000000000000e+02	2.500000000000000000e+00	1.024900000000000055e+01	1.024370000000000047e+01	1.053453731536865234e+01
2.600000000000000000e+02	2.729999999999999982e+00	1.030199999999999960e+01	1.029770000000000074e+01	1.053351402282714844e+01
2.600000000000000000e+02	2.990000000000000213e+00	1.036200000000000010e+01	1.036180000000000057e+01	1.053423213958740234e+01
2.600000000000000000e+02	3.250000000000000000e+00	1.042900000000000027e+01	1.042919999999999980e+01	1.052096366882324219e+01
2.600000000000000000e+02	3.479999999999999982e+00	1.049900000000000055e+01	1.049179999999999957e+01	1.053212261199951172e+01
2.600000000000000000e+02	3.740000000000000213e+00	1.056799999999999962e+01	1.056589999999999918e+01	1.051813030242919922e+01
2.600000000000000000e+02	3.990000000000000213e+00	1.064199999999999946e+01	1.064080000000000048e+01	1.052886486053466797e+01
2.600000000000000000e+02	4.259999999999999787e+00	1.073300000000000054e+01	1.072560000000000002e+01	1.052692890167236328e+01
2.600000000000000000e+02	4.480000000000000426e+00	1.080700000000000038e+01	1.079790000000000028e+01	1.052543544769287109e+01
2.800000000000000000e+02	1.000000000000000056e-01	1.048399999999999999e+01	1.048230000000000040e+01	1.325817775726318359e+01
2.800000000000000000e+02	2.000000000000000111e-01	1.050399999999999956e+01	1.049569999999999936e+01	1.089611721038818359e+01
2.800000000000000000e+02	2.999999999999999889e-01	1.051900000000000013e+01	1.050939999999999941e+01	1.104155349731445312e+01
2.800000000000000000e+02	4.000000000000000222e-01	1.053599999999999959e+01	1.052330000000000076e+01	1.080113315582275391e+01
2.800000000000000000e+02	5.000000000000000000e-01	1.054700000000000060e+01	1.053759999999999941e+01	9.992491722106933594e+00
2.800000000000000000e+02	5.999999999999999778e-01	1.056400000000000006e+01	1.055209999999999937e+01	1.310268688201904297e+01
2.800000000000000000e+02	6.999999999999999556e-01	1.057399999999999984e+01	1.056690000000000040e+01	1.212771797180175781e+01
2.800000000000000000e+02	8.000000000000000444e-01	1.058900000000000041e+01	1.058200000000000074e+01	1.020853424072265625e+01
2.800000000000000000e+02	9.000000000000000222e-01	1.060399999999999920e+01	1.059730000000000061e+01	1.020824813842773438e+01
2.800000000000000000e+02	1.000000000000000000e+00	1.061899999999999977e+01	1.061299999999999955e+01	1.020794105529785156e+01
2.800000000000000000e+02	1.239999999999999991e+00	1.065600000000000058e+01	1.065179999999999971e+01	1.075771236419677734e+01
2.800000000000000000e+02	1.500000000000000000e+00	1.069899999999999984e+01	1.069570000000000043e+01	1.047067928314208984e+01
2.800000000000000000e+02	1.750000000000000000e+00	1.074200000000000088e+01	1.074000000000000021e+01	1.046967029571533203e+01
2.800000000000000000e+02	1.989999999999999991e+00	1.078899999999999970e+01	1.078439999999999976e+01	1.060757637023925781e+01
2.800000000000000000e+02	2.229999999999999982e+00	1.083200000000000074e+01	1.083060000000000045e+01	1.035667419433593750e+01
2.800000000000000000e+02	2.500000000000000000e+00	1.088700000000000045e+01	1.088490000000000002e+01	1.086411666870117188e+01
2.800000000000000000e+02	2.740000000000000213e+00	1.093900000000000006e+01	1.093529999999999980e+01	1.094856739044189453e+01
2.800000000000000000e+02	3.000000000000000000e+00	1.099000000000000021e+01	1.099210000000000065e+01	1.091888046264648438e+01
2.800000000000000000e+02	3.250000000000000000e+00	1.104800000000000004e+01	1.104909999999999926e+01	1.091823577880859375e+01
3.000000000000000000e+02	1.000000000000000056e-01	1.114199999999999946e+01	1.113550000000000040e+01	1.376949405670166016e+01
3.000000000000000000e+02	2.000000000000000111e-01	1.116099999999999959e+01	1.114860000000000007e+01	1.151186656951904297e+01
3.000000000000000000e+02	2.999999999999999889e-01	1.117300000000000004e+01	1.116179999999999950e+01	1.151168346405029297e+01
3.000000000000000000e+02	4.000000000000000222e-01	1.118999999999999950e+01	1.117530000000000001e+01	1.129650115966796875e+01
3.000000000000000000e+02	5.000000000000000000e-01	1.120400000000000063e+01	1.118900000000000006e+01	1.065372180938720703e+01
3.000000000000000000e+02	5.999999999999999778e-01	1.121599999999999930e+01	1.120289999999999964e+01	1.344533634185791016e+01
3.000000000000000000e+02	6.999999999999999556e-01	1.122799999999999976e+01	1.121710000000000029e+01	1.244079685211181641e+01
3.000000000000000000e+02	8.000000000000000444e-01	1.123799999999999955e+01	1.123150000000000048e+01	1.084778976440429688e+01
3.000000000000000000e+02	9.000000000000000222e-01	1.125300000000000011e+01	1.124610000000000021e+01	1.084734058380126953e+01
3.000000000000000000e+02	1.000000000000000000e+00	1.126800000000000068e+01	1.126099999999999923e+01	1.084697055816650391e+01
3.000000000000000000e+02	1.250000000000000000e+00	1.130599999999999916e+01	1.129920000000000080e+01	1.123201751708984375e+01
3.000000000000000000e+02	1.489999999999999991e+00	1.134200000000000053e+01	1.133719999999999928e+01	1.108136081695556641e+01
3.000000000000000000e+02	1.750000000000000000e+00	1.138299999999999912e+01	1.138010000000000055e+01	1.108082580566406250e+01
3.000000000000000000e+02	2.000000000000000000e+00	1.142399999999999949e+01	1.142290000000000028e+01	1.101734066009521484e+01
3.000000000000000000e+02	2.250000000000000000e+00	1.146799999999999997e+01	1.146720000000000006e+01	1.139820194244384766e+01
3.000000000000000000e+02	2.490000000000000213e+00	1.151099999999999923e+01	1.151130000000000031e+01	1.165483093261718750e+01
3.000000000000000000e+02	2.740000000000000213e+00	1.155799999999999983e+01	1.155889999999999951e+01	1.159132289886474609e+01
3.000000000000000000e+02	2.990000000000000213e+00	1.160500000000000043e+01	1.160810000000000031e+01	1.159295272827148438e+01
3.000000000000000000e+02	3.250000000000000000e+00	1.165700000000000003e+01	1.166099999999999959e+01	1.159210872650146484e+01
3.000000000000000000e+02	3.500000000000000000e+00	1.171100000000000030e+01	1.171369999999999933e+01	1.159121990203857422e+01
3.000000000000000000e+02	3.750000000000000000e+00	1.176699999999999946e+01	1.176810000000000045e+01	1.159031772613525391e+01
3.000000000000000000e+02	3.990000000000000213e+00	1.182000000000000028e+01	1.182199999999999918e+01	1.158934593200683594e+01
3.000000000000000000e+02	4.250000000000000000e+00	1.187899999999999956e+01	1.188219999999999921e+01	1.153500175476074219e+01
3.000000000000000000e+02	4.500000000000000000e+00	1.193900000000000006e+01	1.194200000000000017e+01	1.153422164916992188e+01
3.200000000000000000e+02	1.000000000000000056e-01	1.177299999999999969e+01	1.177270000000000039e+01	1.436235523223876953e+01
3.200000000000000000e+02	2.000000000000000111e-01	1.179499999999999993e+01	1.178529999999999944e+01	1.216249370574951172e+01
3.200000000000000000e+02	2.999999999999999889e-01	1.180899999999999928e+01	1.179809999999999981e+01	1.217141437530517578e+01
3.200000000000000000e+02	4.000000000000000222e-01	1.182099999999999973e+01	1.181109999999999971e+01	1.186278247833251953e+01
3.200000000000000000e+02	5.000000000000000000e-01	1.183500000000000085e+01	1.182429999999999914e+01	1.115018463134765625e+01
3.200000000000000000e+02	5.999999999999999778e-01	1.184600000000000009e+01	1.183760000000000012e+01	1.362756443023681641e+01
3.200000000000000000e+02	6.999999999999999556e-01	1.185899999999999999e+01	1.185120000000000040e+01	1.326784420013427734e+01
3.200000000000000000e+02	8.000000000000000444e-01	1.187100000000000044e+01	1.186500000000000021e+01	1.130572319030761719e+01
3.200000000000000000e+02	9.000000000000000222e-01	1.188199999999999967e+01	1.187889999999999979e+01	1.130532741546630859e+01
3.200000000000000000e+02	1.000000000000000000e+00	1.189799999999999969e+01	1.189300000000000068e+01	1.130490779876708984e+01
3.200000000000000000e+02	1.250000000000000000e+00	1.193200000000000038e+01	1.192919999999999980e+01	1.175111865997314453e+01
3.200000000000000000e+02	1.500000000000000000e+00	1.196700000000000053e+01	1.196659999999999968e+01	1.161134624481201172e+01
3.200000000000000000e+02	1.750000000000000000e+00	1.200300000000000011e+01	1.200520000000000032e+01	1.161072349548339844e+01
3.200000000000000000e+02	2.000000000000000000e+00	1.204400000000000048e+01	1.204499999999999993e+01	1.154446601867675781e+01
3.200000000000000000e+02	2.250000000000000000e+00	1.208399999999999963e+01	1.208610000000000007e+01	1.192728614807128906e+01
3.200000000000000000e+02	2.490000000000000213e+00	1.212299999999999933e+01	1.212679999999999936e+01	1.234372520446777344e+01
3.200000000000000000e+02	2.740000000000000213e+00	1.216699999999999982e+01	1.217040000000000077e+01	1.210253620147705078e+01
3.200000000000000000e+02	3.000000000000000000e+00	1.221000000000000085e+01	1.221710000000000029e+01	1.210144424438476562e+01
3.200000000000000000e+02	3.259999999999999787e+00	1.225999999999999979e+01	1.226529999999999987e+01	1.207993984222412109e+01
3.200000000000000000e+02	3.490000000000000213e+00	1.230300000000000082e+01	1.230899999999999928e+01	1.207920932769775391e+01
3.200000000000000000e+02	3.759999999999999787e+00	1.235299999999999976e+01	1.236190000000000033e+01	1.207820510864257812e+01
3.200000000000000000e+02	4.009999999999999787e+00	1.240600000000000058e+01	1.241220000000000034e+01	1.207741928100585938e+01
3.200000000000000000e+02	4.250000000000000000e+00	1.245500000000000007e+01	1.246189999999999998e+01	1.207661819458007812e+01
3.200000000000000000e+02	4.509999999999999787e+00	1.251299999999999990e+01	1.251699999999999946e+01	1.207566738128662109e+01
3.400000000000000000e+02	1.000000000000000056e-01	1.240199999999999925e+01	1.239450000000000074e+01	1.512344741821289062e+01
3.400000000000000000e+02	2.000000000000000111e-01	1.242099999999999937e+01	1.240670000000000073e+01	1.276141452789306641e+01
3.400000000000000000e+02	2.999999999999999889e-01	1.243900000000000006e+01	1.241910000000000025e+01	1.290624141693115234e+01
3.400000000000000000e+02	4.000000000000000222e-01	1.245199999999999996e+01	1.243159999999999954e+01	1.259002208709716797e+01
3.400000000000000000e+02	5.000000000000000000e-01	1.246100000000000030e+01	1.244430000000000014e+01	1.183742618560791016e+01
3.400000000000000000e+02	5.999999999999999778e-01	1.247199999999999953e+01	1.245710000000000051e+01	1.465194892883300781e+01
3.400000000000000000e+02	6.999999999999999556e-01	1.248399999999999999e+01	1.247010000000000041e+01	1.391613292694091797e+01
3.400000000000000000e+02	8.000000000000000444e-01	1.249600000000000044e+01	1.248320000000000007e+01	1.220227813720703125e+01
3.400000000000000000e+02	9.100000000000000311e-01	1.250900000000000034e+01	1.249779999999999980e+01	1.216199684143066406e+01
3.400000000000000000e+02	1.000000000000000000e+00	1.252100000000000080e+01	1.250999999999999979e+01	1.206532859802246094e+01
3.400000000000000000e+02	1.260000000000000009e+00	1.255799999999999983e+01	1.254570000000000007e+01	1.250716876983642578e+01
3.400000000000000000e+02	1.489999999999999991e+00	1.258399999999999963e+01	1.257820000000000071e+01	1.244168758392333984e+01
3.400000000000000000e+02	1.750000000000000000e+00	1.261599999999999966e+01	1.261589999999999989e+01	1.244103240966796875e+01
3.400000000000000000e+02	1.989999999999999991e+00	1.265399999999999991e+01	1.265179999999999971e+01	1.238216590881347656e+01
3.400000000000000000e+02	2.250000000000000000e+00	1.268999999999999950e+01	1.269159999999999933e+01	1.267171764373779297e+01
3.400000000000000000e+02	2.500000000000000000e+00	1.272799999999999976e+01	1.273099999999999987e+01	1.285449123382568359e+01
3.400000000000000000e+02	2.750000000000000000e+00	1.276299999999999990e+01	1.277139999999999986e+01	1.290095138549804688e+01
3.400000000000000000e+02	3.000000000000000000e+00	1.280400000000000027e+01	1.281290000000000084e+01	1.283182334899902344e+01
3.400000000000000000e+02	3.240000000000000213e+00	1.284399999999999942e+01	1.285360000000000014e+01	1.281172180175781250e+01
3.400000000000000000e+02	3.509999999999999787e+00	1.289000000000000057e+01	1.290070000000000050e+01	1.281091213226318359e+01
3.400000000000000000e+02	3.750000000000000000e+00	1.293200000000000038e+01	1.294350000000000023e+01	1.287486267089843750e+01
3.400000000000000000e+02	4.000000000000000000e+00	1.297799999999999976e+01	1.298920000000000030e+01	1.280939197540283203e+01
3.400000000000000000e+02	4.250000000000000000e+00	1.302599999999999980e+01	1.303589999999999982e+01	1.280850887298583984e+01
3.400000000000000000e+02	4.490000000000000213e+00	1.306900000000000084e+01	1.308179999999999943e+01	1.280752086639404297e+01
3.600000000000000000e+02	1.000000000000000056e-01	1.299499999999999922e+01	1.300169999999999959e+01	1.554702568054199219e+01
3.600000000000000000e+02	2.000000000000000111e-01	1.301800000000000068e+01	1.301350000000000051e+01	1.320363330841064453e+01
3.600000000000000000e+02	2.999999999999999889e-01	1.303200000000000003e+01	1.302549999999999919e+01	1.334556484222412109e+01
3.600000000000000000e+02	4.000000000000000222e-01	1.304400000000000048e+01	1.303749999999999964e+01	1.300091743469238281e+01
3.600000000000000000e+02	5.000000000000000000e-01	1.305799999999999983e+01	1.304969999999999963e+01	1.229838085174560547e+01
3.600000000000000000e+02	5.999999999999999778e-01	1.306700000000000017e+01	1.306199999999999939e+01	1.497071743011474609e+01
3.600000000000000000e+02	6.999999999999999556e-01	1.307900000000000063e+01	1.307450000000000045e+01	1.416258239746093750e+01
3.600000000000000000e+02	8.000000000000000444e-01	1.309200000000000053e+01	1.308709999999999951e+01	1.261003589630126953e+01
3.600000000000000000e+02	9.000000000000000222e-01	1.309999999999999964e+01	1.309980000000000011e+01	1.243098068237304688e+01
3.600000000000000000e+02	1.000000000000000000e+00	1.311400000000000077e+01	1.311260000000000048e+01	1.243062686920166016e+01
3.600000000000000000e+02	1.250000000000000000e+00	1.314499999999999957e+01	1.314530000000000065e+01	1.279023361206054688e+01
3.600000000000000000e+02	1.500000000000000000e+00	1.317600000000000016e+01	1.317880000000000074e+01	1.271530914306640625e+01
3.600000000000000000e+02	1.750000000000000000e+00	1.320700000000000074e+01	1.321310000000000073e+01	1.267632198333740234e+01
3.600000000000000000e+02	2.000000000000000000e+00	1.323799999999999955e+01	1.324830000000000041e+01	1.249898433685302734e+01
3.600000000000000000e+02	2.250000000000000000e+00	1.327500000000000036e+01	1.328420000000000023e+01	1.300776004791259766e+01
3.600000000000000000e+02	2.500000000000000000e+00	1.331000000000000050e+01	1.332109999999999950e+01	1.319471454620361328e+01
3.600000000000000000e+02	2.740000000000000213e+00	1.333999999999999986e+01	1.335720000000000063e+01	1.325350379943847656e+01
3.600000000000000000e+02	3.000000000000000000e+00	1.337700000000000067e+01	1.339729999999999954e+01	1.317638397216796875e+01
3.600000000000000000e+02	3.250000000000000000e+00	1.341600000000000037e+01	1.343660000000000032e+01	1.317569828033447266e+01
3.600000000000000000e+02	3.500000000000000000e+00	1.345400000000000063e+01	1.347690000000000055e+01	1.314557266235351562e+01
3.600000000000000000e+02	3.750000000000000000e+00	1.349600000000000044e+01	1.351789999999999914e+01	1.314469051361083984e+01
3.600000000000000000e+02	4.000000000000000000e+00	1.353899999999999970e+01	1.355990000000000073e+01	1.314369583129882812e+01
3.600000000000000000e+02	4.250000000000000000e+00	1.358000000000000007e+01	1.360260000000000069e+01	1.314328479766845703e+01
3.600000000000000000e+02	4.500000000000000000e+00	1.362400000000000055e+01	1.364630000000000010e+01	1.314230537414550781e+01
2.331500000000000057e+02	1.300000000000000044e-01	8.941000000000000725e+00	8.889709999999999113e+00	9.937537193298339844e+00
2.331500000000000057e+02	3.149999999999999911e+00	9.743000000000000327e+00	9.557660000000000267e+00	1.021764850616455078e+01
2.631499999999999773e+02	1.300000000000000044e-01	9.968999999999999417e+00	9.923090000000000188e+00	1.067927551269531250e+01
2.631499999999999773e+02	3.689999999999999947e+00	1.079800000000000004e+01	1.064649999999999963e+01	1.069591999053955078e+01
2.931499999999999773e+02	1.499999999999999944e-01	1.097899999999999920e+01	1.092019999999999946e+01	1.092597103118896484e+01
2.931499999999999773e+02	1.600000000000000033e-01	1.097700000000000031e+01	1.092149999999999999e+01	1.092601776123046875e+01
2.931499999999999773e+02	4.219999999999999751e+00	1.180700000000000038e+01	1.167559999999999931e+01	1.118745517730712891e+01
3.331499999999999773e+02	1.700000000000000122e-01	1.226099999999999923e+01	1.219180000000000064e+01	1.224525451660156250e+01
3.731499999999999773e+02	1.900000000000000022e-01	1.347899999999999920e+01	1.340380000000000038e+01	1.323058986663818359e+01
3.731499999999999773e+02	2.000000000000000111e-01	1.348199999999999932e+01	1.340499999999999936e+01	1.324445915222167969e+01
4.231499999999999773e+02	2.099999999999999922e-01	1.490099999999999980e+01	1.484350000000000058e+01	1.392393779754638672e+01
4.731499999999999773e+02	2.300000000000000100e-01	1.628000000000000114e+01	1.621020000000000039e+01	1.597950649261474609e+01
5.231499999999999773e+02	2.600000000000000089e-01	1.757700000000000173e+01	1.751409999999999911e+01	1.730854606628417969e+01
5.231499999999999773e+02	2.700000000000000178e-01	1.758999999999999986e+01	1.751500000000000057e+01	1.730760192871093750e+01
2.731000000000000227e+02	1.060000000000000053e+00	1.052999999999999936e+01	1.039530000000000065e+01	1.039338493347167969e+01
2.731000000000000227e+02	1.429999999999999938e+00	1.058000000000000007e+01	1.045780000000000065e+01	1.046313190460205078e+01
2.731000000000000227e+02	1.810000000000000053e+00	1.058999999999999986e+01	1.052679999999999971e+01	1.046293735504150391e+01
2.731000000000000227e+02	2.609999999999999876e+00	1.082000000000000028e+01	1.068880000000000052e+01	1.095865058898925781e+01
2.731000000000000227e+02	3.009999999999999787e+00	1.078999999999999915e+01	1.077890000000000015e+01	1.092547702789306641e+01
2.731000000000000227e+02	3.569999999999999840e+00	1.100000000000000000e+01	1.091580000000000084e+01	1.090429306030273438e+01
2.731000000000000227e+02	4.240000000000000213e+00	1.116000000000000014e+01	1.109720000000000084e+01	1.090062999725341797e+01
2.981499999999999773e+02	1.000000000000000056e-01	1.117999999999999972e+01	1.107579999999999920e+01	1.366557216644287109e+01
2.981499999999999773e+02	1.199999999999999956e-01	1.118999999999999950e+01	1.107840000000000025e+01	1.118060111999511719e+01
2.981499999999999773e+02	1.700000000000000122e-01	1.118999999999999950e+01	1.108489999999999931e+01	1.118060111999511719e+01
2.981499999999999773e+02	2.899999999999999800e-01	1.118999999999999950e+01	1.110079999999999956e+01	1.140081214904785156e+01
2.981499999999999773e+02	5.000000000000000000e-01	1.123000000000000043e+01	1.112940000000000040e+01	1.048319530487060547e+01
2.981499999999999773e+02	1.020000000000000018e+00	1.130000000000000071e+01	1.120470000000000077e+01	1.005686569213867188e+01
2.981499999999999773e+02	1.510000000000000009e+00	1.133000000000000007e+01	1.128170000000000073e+01	1.094433212280273438e+01
2.981499999999999773e+02	2.029999999999999805e+00	1.141000000000000014e+01	1.136989999999999945e+01	1.094890785217285156e+01
2.981499999999999773e+02	2.520000000000000018e+00	1.152999999999999936e+01	1.145940000000000047e+01	1.146136379241943359e+01
2.981499999999999773e+02	3.000000000000000000e+00	1.158999999999999986e+01	1.155330000000000013e+01	1.142826843261718750e+01
2.981499999999999773e+02	3.529999999999999805e+00	1.171000000000000085e+01	1.166450000000000031e+01	1.139947986602783203e+01
2.981499999999999773e+02	4.019999999999999574e+00	1.182000000000000028e+01	1.177439999999999998e+01	1.139799880981445312e+01
3.231499999999999773e+02	1.000000000000000056e-01	1.198000000000000043e+01	1.187160000000000082e+01	1.447569656372070312e+01
3.231499999999999773e+02	5.200000000000000178e-01	1.202999999999999936e+01	1.192559999999999931e+01	1.091134548187255859e+01
