Liquid Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,7.0%,7.753,763.241,27.627,0.797
Exp x NIST,6.0%,4.122,695.778,26.378,0.815
NIST x Model,2.0%,4.927,122.223,11.055,0.961

Vapor Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,36.0%,7.906,396.085,19.902,0.729
Exp x NIST,3.0%,3.988,489.328,22.121,0.665
NIST x Model,35.0%,5.938,150.474,12.267,0.795

Supercritical Phase - ExtraTreesRegressor
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,4.0%,5.060,153.119,12.374,0.982
Exp x NIST,1.0%,1.813,106.597,10.325,0.987
NIST x Model,3.0%,3.930,48.208,6.943,0.994

