# Temperature (K)	Pressure (MPa)	Experimental(kg/m3)	NIST(kg/m3)	Model(kg/m3)
1.828340000000000032e+02	6.551800000000000068e+00	2.914275519999999915e+02	2.954370000000000118e+02	2.899495311297432636e+02
1.626310000000000002e+02	6.549100000000000144e+00	2.965603520000000231e+02	3.457740000000000009e+02	3.292584485887747974e+02
1.756289999999999907e+02	3.137599999999999945e+00	2.966694239999999354e+02	2.955210000000000150e+02	2.975094837923078899e+02
1.780809999999999889e+02	4.293499999999999872e+00	2.966293239999999969e+02	2.954940000000000282e+02	2.947097296187515667e+02
1.882920000000000016e+02	9.164799999999999613e+00	2.964801519999999186e+02	2.953709999999999809e+02	2.953381065846033948e+02
1.905320000000000107e+02	1.021010000000000062e+01	2.965330840000000308e+02	2.951759999999999877e+02	2.925962800637973373e+02
1.725660000000000025e+02	5.500899999999999679e+00	3.207390480000000252e+02	3.193770000000000095e+02	3.172064318313513809e+02
1.784799999999999898e+02	9.008200000000000429e+00	3.206379959999999869e+02	3.192559999999999718e+02	3.193206751108797334e+02
1.868499999999999943e+02	1.397610000000000063e+01	3.204984479999999962e+02	3.191039999999999850e+02	3.171301502404340908e+02
1.905320000000000107e+02	1.615439999999999898e+01	3.205401519999999778e+02	3.190280000000000200e+02	3.191631641962994195e+02
1.727659999999999911e+02	1.138310000000000066e+01	3.402597279999999955e+02	3.387119999999999891e+02	3.403647435480974650e+02
1.768890000000000100e+02	1.428049999999999997e+01	3.401891519999999787e+02	3.386100000000000136e+02	3.377858835100821580e+02
1.816690000000000111e+02	1.763360000000000127e+01	3.400993280000000141e+02	3.385120000000000005e+02	3.404345830705882463e+02
1.897829999999999870e+02	2.325230000000000175e+01	3.399501559999999358e+02	3.382690000000000055e+02	3.383006733843444636e+02
1.905320000000000107e+02	2.377720000000000056e+01	3.400479999999999450e+02	3.382660000000000196e+02	3.383276594691038213e+02
1.687529999999999859e+02	1.694219999999999970e+01	3.594708360000000198e+02	3.578580000000000041e+02	3.577560802205787240e+02
1.801160000000000139e+02	2.626650000000000063e+01	3.592510879999999815e+02	3.575659999999999741e+02	3.571828925778800681e+02
1.885279999999999916e+02	3.304500000000000171e+01	3.587698879999999804e+02	3.573240000000000123e+02	3.545429094498841209e+02
1.905320000000000107e+02	3.464399999999999835e+01	3.591644719999999325e+02	3.572629999999999768e+02	3.528923334714066868e+02
1.145240000000000009e+02	8.944999999999999618e-01	4.192471039999999221e+02	4.189159999999999968e+02	4.199234049491424230e+02
1.145240000000000009e+02	4.751699999999999591e+00	4.228288360000000239e+02	4.225729999999999791e+02	4.227735547052859602e+02
1.145240000000000009e+02	7.542099999999999582e+00	4.252268159999999284e+02	4.250640000000000214e+02	4.244479733603291152e+02
1.145240000000000009e+02	1.038240000000000052e+01	4.275959240000000250e+02	4.274820000000000277e+02	4.271179375092714281e+02
1.145240000000000009e+02	1.332559999999999967e+01	4.299457840000000033e+02	4.298770000000000095e+02	4.298080532495275747e+02
1.145240000000000009e+02	1.634359999999999857e+01	4.323341399999999339e+02	4.322289999999999850e+02	4.322525478554965161e+02
1.145240000000000009e+02	1.966560000000000130e+01	4.347353279999999813e+02	4.347080000000000268e+02	4.338447095209414215e+02
1.145240000000000009e+02	2.324500000000000099e+01	4.373193719999999303e+02	4.372640000000000100e+02	4.360878073088741189e+02
1.145240000000000009e+02	2.715540000000000020e+01	4.399948440000000005e+02	4.399329999999999927e+02	4.380218364217067801e+02
1.145240000000000009e+02	3.129870000000000019e+01	4.332259639999999763e+02	4.426370000000000005e+02	4.409045130679068052e+02
1.194200000000000017e+02	8.327999999999999847e-01	4.119264479999999935e+02	4.115009999999999764e+02	4.141290295109876070e+02
1.194200000000000017e+02	3.027400000000000091e+00	4.143853799999999978e+02	4.138319999999999936e+02	4.121100378188760942e+02
1.194200000000000017e+02	6.214599999999999902e+00	4.175340320000000247e+02	4.170299999999999727e+02	4.174146837391053282e+02
1.194200000000000017e+02	1.040070000000000050e+01	4.213403240000000096e+02	4.209440000000000168e+02	4.214320486098268361e+02
1.194200000000000017e+02	1.490930000000000000e+01	4.251145359999999300e+02	4.248550000000000182e+02	4.252416931179695325e+02
1.194200000000000017e+02	1.983719999999999928e+01	4.290379199999999855e+02	4.288310000000000173e+02	4.291720948086318117e+02
1.194200000000000017e+02	2.537480000000000047e+01	4.331618039999999041e+02	4.329859999999999900e+02	4.326533985936944191e+02
1.194200000000000017e+02	3.169099999999999895e+01	4.371637840000000210e+02	4.373890000000000100e+02	4.356471975273697694e+02
1.249170000000000016e+02	9.796000000000000263e-01	4.042240400000000022e+02	4.031209999999999809e+02	3.992216856693835894e+02
1.249170000000000016e+02	4.496000000000000441e+00	4.080912839999999164e+02	4.072289999999999850e+02	4.021934602034301633e+02
1.249170000000000016e+02	8.418599999999999639e+00	4.120852439999999888e+02	4.114320000000000164e+02	4.115689679903839533e+02
1.249170000000000016e+02	1.251900000000000013e+01	4.160503320000000258e+02	4.154769999999999754e+02	4.131247229005577424e+02
1.249170000000000016e+02	1.686289999999999978e+01	4.198068999999999846e+02	4.194460000000000264e+02	4.195972043525907225e+02
1.249170000000000016e+02	2.179850000000000065e+01	4.238794560000000047e+02	4.236270000000000095e+02	4.231085420269774318e+02
1.249170000000000016e+02	2.736380000000000123e+01	4.282134639999999877e+02	4.279959999999999809e+02	4.250366615368577641e+02
1.309869999999999948e+02	1.502499999999999947e+00	3.944620959999999741e+02	3.939769999999999754e+02	3.394065942956078743e+02
1.309869999999999948e+02	4.624600000000000044e+00	3.951630440000000135e+02	3.981070000000000277e+02	3.628805863719424565e+02
1.309869999999999948e+02	7.934400000000000119e+00	4.030964280000000031e+02	4.021179999999999950e+02	3.916179459704900978e+02
1.309869999999999948e+02	1.151999999999999957e+01	4.066524959999999851e+02	4.061190000000000282e+02	3.972982722286687363e+02
1.309869999999999948e+02	1.577360000000000007e+01	4.103449039999999286e+02	4.104870000000000232e+02	4.022597695105779962e+02
1.309869999999999948e+02	2.007140000000000057e+01	4.142346039999999334e+02	4.145600000000000023e+02	4.125846634130771236e+02
1.309869999999999948e+02	2.493059999999999832e+01	4.184499159999999733e+02	4.188249999999999886e+02	4.164896107350252805e+02
1.309869999999999948e+02	3.028740000000000165e+01	4.229058279999999854e+02	4.231800000000000068e+02	4.205178945912183508e+02
1.343280000000000030e+02	6.891000000000000458e-01	3.880861959999999726e+02	3.871259999999999764e+02	3.834832647992336661e+02
1.343280000000000030e+02	2.712299999999999933e+00	3.910664279999999735e+02	3.901530000000000200e+02	3.433185096807156356e+02
1.343280000000000030e+02	5.783100000000000129e+00	3.952785319999999842e+02	3.943840000000000146e+02	3.858934228961897475e+02
1.343280000000000030e+02	9.129599999999999937e+00	3.994425160000000119e+02	3.985950000000000273e+02	3.962531112517320935e+02
1.343280000000000030e+02	1.278260000000000041e+01	4.034605359999999905e+02	4.028079999999999927e+02	3.909192171297580103e+02
1.343280000000000030e+02	1.662549999999999883e+01	4.075106359999999199e+02	4.068899999999999864e+02	3.997170792060252893e+02
1.343280000000000030e+02	2.094660000000000011e+01	4.116409360000000106e+02	4.111290000000000191e+02	4.092697871582063840e+02
1.343280000000000030e+02	2.576780000000000115e+01	4.159540920000000028e+02	4.154990000000000236e+02	4.125951377872592047e+02
1.343280000000000030e+02	3.102899999999999991e+01	4.205222840000000133e+02	4.199089999999999918e+02	4.174617057865503966e+02
1.390610000000000070e+02	1.252399999999999958e+00	3.806997759999999857e+02	3.796669999999999732e+02	3.687889278301718718e+02
1.390610000000000070e+02	3.825400000000000134e+00	3.848926319999999919e+02	3.838879999999999768e+02	3.377295270870735635e+02
1.390610000000000070e+02	7.489999999999999991e-01	3.891592719999999872e+02	3.787889999999999873e+02	3.698143572825258047e+02
1.390610000000000070e+02	9.876099999999999213e+00	3.933585439999999949e+02	3.924719999999999800e+02	3.917595746384226345e+02
1.390610000000000070e+02	1.323000000000000043e+01	3.974728039999999964e+02	3.966329999999999814e+02	3.926276993925836223e+02
1.390610000000000070e+02	1.690009999999999835e+01	4.015325280000000134e+02	4.008199999999999932e+02	3.995117060140852345e+02
1.390610000000000070e+02	2.096620000000000061e+01	4.057061360000000150e+02	4.050950000000000273e+02	4.034186198713049976e+02
1.393609999999999900e+02	2.549690000000000012e+01	4.099358839999999304e+02	4.091200000000000045e+02	4.029485773643204425e+02
1.390610000000000070e+02	3.060000000000000142e+01	4.145778599999999869e+02	4.140539999999999736e+02	4.081591649606184546e+02
1.455560000000000116e+02	1.299600000000000088e+00	3.686761920000000146e+02	3.675539999999999736e+02	3.702666127696398348e+02
1.455560000000000116e+02	3.527600000000000069e+00	3.731272920000000113e+02	3.719710000000000036e+02	3.502941428800868948e+02
1.455560000000000116e+02	6.036800000000000388e+00	3.775094199999999205e+02	3.764409999999999741e+02	3.752530220719086174e+02
1.455560000000000116e+02	8.736100000000000421e+00	3.819861839999999233e+02	3.807880000000000109e+02	3.819882281459196633e+02
1.455560000000000116e+02	1.171860000000000035e+01	3.863009440000000154e+02	3.851539999999999964e+02	3.860659383434564234e+02
1.455560000000000116e+02	1.491310000000000002e+01	3.906092879999999923e+02	3.894270000000000209e+02	3.889832027515369646e+02
1.455560000000000116e+02	1.840180000000000149e+01	3.949080079999999953e+02	3.937080000000000268e+02	3.942916963030569377e+02
1.455560000000000116e+02	2.225829999999999842e+01	3.993334439999999859e+02	3.980609999999999786e+02	3.979711151035497210e+02
1.455560000000000116e+02	2.658909999999999840e+01	4.038775759999999764e+02	4.025609999999999786e+02	4.001549928200898307e+02
1.455560000000000116e+02	3.145810000000000173e+01	4.085484240000000113e+02	4.072180000000000177e+02	4.058312988210219032e+02
1.507500000000000000e+02	3.102100000000000080e+00	3.627558280000000082e+02	3.612330000000000041e+02	3.572348072022549559e+02
1.507500000000000000e+02	5.188500000000000334e+00	3.639989279999999781e+02	3.656700000000000159e+02	3.658059539930251844e+02
1.507500000000000000e+02	7.511499999999999844e+00	3.715890560000000278e+02	3.701100000000000136e+02	3.704430842706214548e+02
1.507500000000000000e+02	1.003919999999999924e+01	3.759342920000000277e+02	3.744759999999999991e+02	3.753791541114998154e+02
1.507500000000000000e+02	1.280710000000000015e+01	3.801399799999999800e+02	3.788229999999999791e+02	3.802861040113302238e+02
1.507500000000000000e+02	1.574540000000000006e+01	3.843665199999999800e+02	3.830400000000000205e+02	3.843794124317244041e+02
1.507500000000000000e+02	1.900000000000000000e+01	3.885657919999999876e+02	3.873260000000000218e+02	3.888779839417782682e+02
1.507500000000000000e+02	2.261370000000000147e+01	3.929350880000000075e+02	3.916990000000000123e+02	3.924506262965707606e+02
1.507500000000000000e+02	2.664049999999999940e+01	3.973637320000000273e+02	3.961820000000000164e+02	3.953732436023659034e+02
1.507500000000000000e+02	3.098620000000000019e+01	4.019239039999999932e+02	4.006419999999999959e+02	3.992250833557117744e+02
1.582379999999999995e+02	2.289499999999999869e+00	3.453700719999999933e+02	3.430099999999999909e+02	3.201486489518507028e+02
1.582379999999999995e+02	3.962699999999999889e+00	3.502189640000000281e+02	3.479440000000000168e+02	3.378245326520121807e+02
1.582379999999999995e+02	5.895100000000000229e+00	3.550790840000000230e+02	3.529409999999999741e+02	3.440983767626866552e+02
1.582379999999999995e+02	8.025100000000000122e+00	3.598910839999999780e+02	3.578109999999999786e+02	3.556040340098400065e+02
1.582379999999999995e+02	1.038979999999999926e+01	3.645779719999999884e+02	3.626340000000000146e+02	3.628928005953725346e+02
1.582379999999999995e+02	1.293580000000000041e+01	3.691942839999999819e+02	3.673009999999999877e+02	3.672359027170631407e+02
1.582379999999999995e+02	1.576249999999999929e+01	3.737448319999999740e+02	3.719859999999999900e+02	3.728832689159232814e+02
1.582379999999999995e+02	1.890800000000000125e+01	3.782841520000000060e+02	3.767169999999999845e+02	3.780968746600930785e+02
1.582379999999999995e+02	2.236240000000000094e+01	3.829068800000000010e+02	3.814470000000000027e+02	3.824854323003483501e+02
1.582379999999999995e+02	2.617229999999999990e+01	3.876739680000000021e+02	3.862110000000000127e+02	3.866181895743707742e+02
1.582379999999999995e+02	3.045909999999999940e+01	3.925116320000000201e+02	3.911129999999999995e+02	3.906328881215041520e+02
1.583160000000000025e+02	3.055600000000000094e+00	3.282377479999999537e+02	3.451770000000000209e+02	3.415457141767973894e+02
1.588160000000000025e+02	4.220100000000000406e+00	3.330561639999999102e+02	3.474150000000000205e+02	3.420346923266017143e+02
1.588160000000000025e+02	5.626900000000000013e+00	3.378408959999999865e+02	3.511240000000000236e+02	3.432299748179312928e+02
1.588160000000000025e+02	7.146099999999999675e+00	3.425662799999999493e+02	3.547749999999999773e+02	3.491305642662814535e+02
1.658160000000000025e+02	8.763899999999999579e+00	3.472756239999999934e+02	3.452339999999999804e+02	3.351432689031919949e+02
1.658160000000000025e+02	1.062759999999999927e+01	3.518470240000000331e+02	3.497719999999999914e+02	3.474311998690872088e+02
1.658160000000000025e+02	1.254840000000000089e+01	3.563975720000000251e+02	3.539990000000000236e+02	3.536769155296928488e+02
1.658160000000000025e+02	1.467079999999999984e+01	3.609192479999999819e+02	3.582500000000000000e+02	3.575772222300672638e+02
1.658160000000000025e+02	1.696349999999999980e+01	3.653751599999999939e+02	3.624449999999999932e+02	3.628442723442591387e+02
1.658160000000000025e+02	1.949030000000000129e+01	3.698743799999999737e+02	3.666829999999999927e+02	3.673040182248888641e+02
1.658160000000000025e+02	2.524309999999999832e+01	3.790251999999999271e+02	3.751820000000000164e+02	3.759584769758497487e+02
1.658160000000000025e+02	2.888589999999999947e+01	3.835853720000000067e+02	3.799320000000000164e+02	3.801678560555455419e+02
1.710200000000000102e+02	3.051200000000000134e+00	3.121480240000000208e+02	3.115000000000000000e+02	2.949293903924591405e+02
1.710200000000000102e+02	3.962000000000000188e+00	3.169151120000000219e+02	3.164259999999999877e+02	3.115095722641505631e+02
1.710200000000000102e+02	4.988100000000000200e+00	3.218875120000000152e+02	3.212049999999999841e+02	3.169701731111328513e+02
1.710200000000000102e+02	6.185599999999999987e+00	3.268005639999999516e+02	3.260570000000000164e+02	3.220945252203939049e+02
1.710200000000000102e+02	7.531600000000000072e+00	3.316719120000000203e+02	3.308410000000000082e+02	3.295271575060476152e+02
1.710200000000000102e+02	9.017300000000000537e+00	3.365224079999999844e+02	3.355149999999999864e+02	3.344498627540829148e+02
1.710200000000000102e+02	1.062930000000000064e+01	3.412397720000000163e+02	3.400430000000000064e+02	3.408259199139012594e+02
1.710200000000000102e+02	1.240799999999999947e+01	3.458689160000000129e+02	3.445360000000000014e+02	3.448890827030409696e+02
1.710200000000000102e+02	1.428589999999999982e+01	3.504162559999999758e+02	3.488299999999999841e+02	3.504842133654916552e+02
1.710200000000000102e+02	1.636619999999999919e+01	3.549218920000000139e+02	3.531610000000000014e+02	3.542601539177110794e+02
1.713199999999999932e+02	1.863009999999999877e+01	3.594884799999999245e+02	3.570070000000000050e+02	3.568863317210717696e+02
1.710200000000000102e+02	2.108320000000000149e+01	3.639492040000000088e+02	3.617359999999999900e+02	3.612551942780487479e+02
1.710200000000000102e+02	2.381680000000000064e+01	3.685494760000000269e+02	3.661080000000000041e+02	3.666389104724905224e+02
1.710200000000000102e+02	2.680020000000000024e+01	3.732058879999999021e+02	3.704950000000000045e+02	3.707730793721423765e+02
1.710200000000000102e+02	3.008079999999999998e+01	3.795144199999999728e+02	3.749379999999999882e+02	3.748114198593838751e+02
1.728120000000000118e+02	2.691800000000000193e+00	3.032137440000000197e+02	3.029359999999999786e+02	2.900987942642552184e+02
1.728120000000000118e+02	3.417600000000000193e+00	3.082422839999999837e+02	3.078489999999999895e+02	3.058269226582521014e+02
1.728120000000000118e+02	4.311099999999999710e+00	3.134713239999999246e+02	3.129669999999999845e+02	3.130311537310952872e+02
1.723120000000000118e+02	5.364099999999999646e+00	3.186522439999999960e+02	3.194429999999999836e+02	3.176512872481865770e+02
1.728120000000000118e+02	6.553200000000000358e+00	3.238042919999999754e+02	3.231329999999999814e+02	3.223788347095670019e+02
1.728120000000000118e+02	7.894300000000000317e+00	3.304544759999999997e+02	3.280760000000000218e+02	3.280524997274210364e+02
1.728120000000000118e+02	9.395599999999999952e+00	3.306245000000000118e+02	3.329519999999999982e+02	3.339070232426464599e+02
1.728120000000000118e+02	1.103110000000000035e+01	3.387054519999999798e+02	3.376739999999999782e+02	3.391109648436044495e+02
1.728120000000000118e+02	1.239559999999999995e+01	3.434837679999999409e+02	3.412479999999999905e+02	3.422918817419875950e+02
1.728120000000000118e+02	1.487289999999999957e+01	3.482636879999999451e+02	3.470790000000000077e+02	3.478720736544372585e+02
1.723120000000000118e+02	1.694579999999999842e+01	3.529858639999999355e+02	3.522459999999999809e+02	3.533151609043652002e+02
1.728120000000000118e+02	1.933980000000000032e+01	3.577160600000000272e+02	3.560400000000000205e+02	3.567057414174416294e+02
1.728120000000000118e+02	2.190909999999999869e+01	3.625023959999999761e+02	3.605369999999999777e+02	3.610588949545824562e+02
1.728120000000000118e+02	2.474940000000000140e+01	3.673095839999999725e+02	3.650860000000000127e+02	3.661759992199856697e+02
1.723120000000000118e+02	2.791570000000000107e+01	3.721841400000000135e+02	3.703799999999999955e+02	3.709686330300860391e+02
1.728120000000000118e+02	3.134309999999999974e+01	3.771100240000000099e+02	3.743519999999999754e+02	3.734206924587599019e+02
1.795260000000000105e+02	3.828800000000000203e+00	2.863364559999999983e+02	2.854169999999999732e+02	2.909388288738099959e+02
1.795260000000000105e+02	4.391399999999999970e+00	2.916729639999999790e+02	2.907850000000000250e+02	2.932501629752121630e+02
1.795260000000000105e+02	5.037499999999999645e+00	2.970094720000000166e+02	2.959159999999999968e+02	2.956679227051704970e+02
1.795260000000000105e+02	5.836700000000000443e+00	3.022304920000000266e+02	3.012699999999999818e+02	2.997320010299478099e+02
1.795260000000000105e+02	6.735199999999999854e+00	3.074450959999999782e+02	3.064039999999999964e+02	3.061830642979762160e+02
1.795260000000000105e+02	7.761300000000000310e+00	3.125426079999999160e+02	3.114739999999999895e+02	3.117462796714199271e+02
1.795260000000000105e+02	8.912300000000000111e+00	3.176176639999999907e+02	3.164390000000000214e+02	3.172812682737771297e+02
1.795260000000000105e+02	1.022269999999999968e+01	3.225804399999999532e+02	3.214119999999999777e+02	3.232481746128884765e+02
1.795260000000000105e+02	1.165569999999999951e+01	3.275079279999999358e+02	3.262339999999999804e+02	3.277432742313522454e+02
1.795260000000000105e+02	1.322230000000000061e+01	3.323937119999999368e+02	3.309449999999999932e+02	3.321786373997591681e+02
1.795260000000000105e+02	1.496049999999999969e+01	3.372008999999999901e+02	3.356429999999999723e+02	3.367363779175417449e+02
1.795260000000000105e+02	1.665439999999999898e+01	3.419744039999999359e+02	3.397970000000000255e+02	3.404540575101826221e+02
1.795260000000000105e+02	1.894450000000000145e+01	3.467511160000000245e+02	3.448899999999999864e+02	3.454791983496883745e+02
1.795260000000000105e+02	2.124790000000000134e+01	3.515390560000000164e+02	3.495260000000000105e+02	3.504876677293297007e+02
1.795260000000000105e+02	2.375590000000000046e+01	3.563494519999999284e+02	3.541309999999999718e+02	3.545345156579558079e+02
1.795260000000000105e+02	2.650590000000000046e+01	3.611807000000000016e+02	3.587520000000000095e+02	3.568968832257038457e+02
1.795260000000000105e+02	2.951849999999999952e+01	3.580561079999999947e+02	3.633929999999999723e+02	3.627874730772340399e+02
1.832210000000000036e+02	5.325800000000000090e+00	2.618177119999999718e+02	2.845459999999999923e+02	2.800045340162035927e+02
1.882210000000000036e+02	5.703400000000000247e+00	2.672616879999999355e+02	2.666800000000000068e+02	2.650720727038641940e+02
1.882210000000000036e+02	6.138600000000000279e+00	2.727056640000000129e+02	2.720740000000000123e+02	2.719783913874670134e+02
1.882210000000000036e+02	6.663199999999999790e+00	2.781143519999999398e+02	2.775120000000000005e+02	2.763638349661158600e+02
1.882210000000000036e+02	7.274899999999999700e+00	2.738477119999999445e+02	2.828700000000000045e+02	2.811770534461625175e+02
1.882210000000000036e+02	7.965099999999999625e+00	2.887745360000000119e+02	2.880439999999999827e+02	2.863073987552654671e+02
1.882210000000000036e+02	8.767899999999999139e+00	2.940260319999999865e+02	2.932429999999999950e+02	2.923932281710533516e+02
1.832210000000000036e+02	8.843899999999999650e+00	2.945008159999999862e+02	3.070950000000000273e+02	3.058845059097397439e+02
1.882210000000000036e+02	9.742499999999999716e+00	2.996897559999999885e+02	2.987110000000000127e+02	2.980852362439541139e+02
1.882210000000000036e+02	1.079550000000000054e+01	3.047744359999999801e+02	3.038639999999999759e+02	3.052470533251586744e+02
1.882210000000000036e+02	1.195120000000000005e+01	3.098142040000000179e+02	3.088530000000000086e+02	3.106352623495813532e+02
1.332210000000000036e+02	1.313429999999999964e+01	3.148491600000000403e+02	4.047359999999999900e+02	3.873541315810624610e+02
1.332210000000000036e+02	1.450609999999999999e+01	3.198215599999999768e+02	4.061920000000000073e+02	3.888242531302795442e+02
1.882210000000000036e+02	1.614610000000000056e+01	3.248276440000000207e+02	3.232479999999999905e+02	3.246021005663228607e+02
1.882210000000000036e+02	1.785129999999999839e+01	3.295049080000000004e+02	3.280059999999999718e+02	3.296243008099117446e+02
1.882210000000000036e+02	1.972060000000000102e+01	3.343826720000000137e+02	3.327300000000000182e+02	3.351413283296442387e+02
1.882210000000000036e+02	2.177890000000000015e+01	3.392411880000000224e+02	3.374549999999999841e+02	3.395927412490709116e+02
1.882210000000000036e+02	2.432590000000000074e+01	3.441398040000000265e+02	3.427520000000000095e+02	3.438308544865280396e+02
1.382210000000000036e+02	2.649840000000000018e+01	3.489999240000000214e+02	4.114329999999999927e+02	4.111925252054788871e+02
1.882210000000000036e+02	2.917439999999999856e+01	3.537557839999999487e+02	3.515640000000000214e+02	3.517171652469989453e+02
1.112300000000000040e+02	2.869999999999999929e+01	4.476699839999999995e+02	4.447090000000000032e+02	4.437682019084857643e+02
1.112300000000000040e+02	4.020000000000000284e+01	4.540057840000000056e+02	4.515740000000000123e+02	4.461503562910059486e+02
1.112300000000000040e+02	5.189999999999999858e+01	4.607874959999999760e+02	4.578759999999999764e+02	4.524939963501083753e+02
1.112300000000000040e+02	7.259999999999999432e+01	4.709343999999999824e+02	4.677640000000000100e+02	4.575569094678075430e+02
1.211899999999999977e+02	2.180000000000000071e+01	4.286481479999999920e+02	4.281870000000000118e+02	4.289754914492308444e+02
1.211899999999999977e+02	3.350000000000000000e+01	4.372953119999999103e+02	4.366220000000000141e+02	4.343970830484622070e+02
1.211899999999999977e+02	7.459999999999999432e+01	4.599935159999999996e+02	4.595919999999999845e+02	4.577885123512334644e+02
1.211899999999999977e+02	9.420000000000000284e+01	4.685941639999999211e+02	4.683349999999999795e+02	4.617871306194923022e+02
1.211899999999999977e+02	1.144000000000000057e+02	4.763879999999999200e+02	4.763949999999999818e+02	4.614746056841350423e+02
1.317899999999999920e+02	4.650000000000000000e+01	4.355148720000000253e+02	4.338670000000000186e+02	4.337504344122529574e+02
1.317899999999999920e+02	6.070000000000000284e+01	4.443208319999999958e+02	4.425319999999999823e+02	4.409466811950054534e+02
1.317899999999999920e+02	7.459999999999999432e+01	4.519590799999999717e+02	4.500500000000000114e+02	4.502853959176336502e+02
1.317899999999999920e+02	8.920000000000000284e+01	4.588097639999999728e+02	4.571680000000000064e+02	4.533313580780850316e+02
1.317899999999999920e+02	1.047999999999999972e+02	4.657374399999999923e+02	4.640810000000000173e+02	4.538439200190160250e+02
1.438199999999999932e+02	4.829999999999999716e+01	4.236661240000000248e+02	4.227339999999999804e+02	4.194929481745220983e+02
1.438199999999999932e+02	7.050000000000000000e+01	4.377733039999999960e+02	4.370000000000000000e+02	4.328049343511209486e+02
1.433199999999999932e+02	9.679999999999999716e+01	4.513222920000000045e+02	4.511899999999999977e+02	4.398296201736827697e+02
1.569600000000000080e+02	4.950000000000000000e+01	4.094963879999999108e+02	4.102309999999999945e+02	4.076708821508836991e+02
1.569600000000000080e+02	6.170000000000000284e+01	4.195663000000000125e+02	4.193260000000000218e+02	4.159517698047444583e+02
1.569600000000000080e+02	7.690000000000000568e+01	4.289914039999999886e+02	4.291510000000000105e+02	4.244144473806118754e+02
1.569600000000000080e+02	9.509999999999999432e+01	4.390372560000000135e+02	4.393480000000000132e+02	4.292099836413659091e+02
1.676100000000000136e+02	4.150039999999999907e+01	3.923640639999999848e+02	3.918709999999999809e+02	3.919722448257703036e+02
1.676100000000000136e+02	5.500000000000000000e+01	4.052554119999999784e+02	4.040620000000000118e+02	4.024181490944220627e+02
1.676100000000000136e+02	7.509999999999999432e+01	4.192374800000000050e+02	4.187900000000000205e+02	4.144605324903274663e+02
1.676100000000000136e+02	9.359999999999999432e+01	4.304879359999999338e+02	4.300350000000000250e+02	4.218263822365150304e+02
